id;name;address;city;state;postal_code;latitude;longitude;created_by;last_modified_by
1165;Klinik / Rumah Bersalin Bunda Auni;Jalan Villa Nusa Indah Blok D5 No.19, Kota Bogor,;;;;106.970908;-6.306107;System;System
1166;Polsek Regol;JL. Mohammad Toha Bandung, No. 81;;;;107.654644512;-6.5193285;System;System
1167;Bank BJB Garut;Jl. Jend. A.Yani No.38 Kab. Garut - 44117;;;;107.9036914;-7.217867;System;System
1168;RSPG Cisarua Bogor;Jalan Raya Puncak KM. 83, Kotak Pos 28, Desa Cibeureum, Cisarua, Bogor, Jawa Barat;;;;106.9389535;-6.6870979;System;System
1169;Polsek Karang Pawitan;Jl. Raya Wanaraja Garut Kota Kab. Garut, Jawa Barat 44182;;;;107.654644512;-6.5193285;System;System
1170;RS Bhayangkara Sartika  Asih;Jln. Moh Toha 369 Bandung 40255;;;;107.6129953;-6.956249;System;System
1171;Polsek Tj. Kerta;Kab. Sumedang, Jawa Barat 45354;;;;107.879121;-6.7612721;System;System
1172;Polsek Wanaraja;Jl. Raya Telagabodas 36 Jawa Barat 44115;;;;107.654644512;-6.5193285;System;System
1173;ATM Bank Pembangunan Daerah Jawa Barat (BJB);JL Soleh Iskandar, No. 8, Kedung Jaya, Tanah Sareal, Komplek Ruko Dua Empat Bogor;;;;106.7882235;-6.5654343;System;System
1174;RSU Ciamis;Jl. Pahlawan No.62, Kec. Ciamis, Kab. Ciamis;;;;108.35883;-7.335086;System;System
1175;Polsek Tarogong;Jl. Raya Samarang Garut Kota Kab. Garut, Jawa Barat 44151;;;;107.654644512;-6.5193285;System;System
1176;Bank BJB Subang;Jl. Jend.A.Yani No.2 Kab. Subang - 41212;;;;107.752486;-6.5841619;System;System
1177;RS Bogor Medical Centre;Jl. Baranangsiang No.5;;;;106.8103303;-6.6060407;System;System
1178;Polsek Samarang;Jl. Raya Samarang No.74;;;;107.816508113;-7.1853365;System;System
1179;RS Bungsu;Jln. Veteran No. 6, Bandung 40112;;;;107.6135049;-6.9187234;System;System
1180;Rsia Melania;Jl. Pahlawan No.91, Bogor Sel, Kota Bogor;;;;106.8020048;-6.6066216;System;System
1181;Polsek Banyu Resmi;Jl. Hasan Arief 203 Jawa Barat 44151;;;;107.90472613;-7.189614;System;System
1182;ATM Bank BJB KCP Tanah Sareal;Komp.Ruko 24 No. 8 Jl. Soleh Iskandar Tanah Sereal Jawa Barat 16164;;;;106.7874196;-6.5621545;System;System
1183;Klinik Laboratorium Bhakti Kartini;JL. Stasiun 50, Ciamis, 46211;;;;108.4466246;-7.3113046;System;System
1184;Polsek Leles;Jl. Raya Leles 29 Jawa Barat 44152;;;;107.89795917;-7.111086;System;System
1185;Bank BJB Paledang;Jl. Mayor Widagdo No.6 Kab. Pandeglang 42212, Prov. Banten;;;;106.109356;-6.309977;System;System
1186;Rumah Sakit Vania;Jl. Siliwangi No.11, Bogor Timur, Bogor;;;;106.8066182;-6.6125472;System;System
1187;Polsek Kadungora;Jl. Raya Kadungora No.91 Garut Jawa Barat 44153;;;;107.89885817;-7.080243;System;System
1188;RS PUSAT AU DR M SALAMUN;Jln. Ciumbuleuit 203 Bandung;;;;107.604996;-6.864879;System;System
1189;Polsek Darmaraja;Jl. Darma Raja 252 Kab. Sumedang, Jawa Barat 45372;;;;108.059866;-6.9211721;System;System
1190;Polsek Malangbong;Jl. Raya Alun-Alun Timur Malangbong Garut Jawa Barat 44188;;;;108.08612311;-7.0556674;System;System
1191;ATM Bank BJB Bina Insani Bosowa;Jl. Kh. Sholeh Iskandar No. 41 Kel. Sukadamai Tanah Sereal Jawa Barat 16161;;;;106.7938235;-6.5602776;System;System
1192;RSUD Banjar;Jl. Rumah Sakit 5. Hegarsari, Pataruman, Hegarsari, Banjar;;;;108.4465815;-7.3387715;System;System
1193;Polsek Sukawening;JL. Raya Sukawening, No. 14;;;;108.00101114;-7.1485149;System;System
1194;Bank BJB Tasikmalaya; Jl. Mayor Utarya No.30 Tasikmalaya - 46113;;;;108.2230463;-7.3292731;System;System
1195;Klinik Citra;Jl. Raya Ciomas No.2, Bogor Bar., Kota Bogor;;;;106.7768527;-6.6019715;System;System
1196;Polsek Bayong Bong;Jl. Asrama Polisi 19 Bayongbong Jawa Barat 44162;;;;107.83302714;-7.2887895;System;System
1197;ATM Bank BJB KK RSUD Cibinong;Jl. Ksr Dadi Kusmayadi No.27 Cibinong Jawa Barat 16914;;;;106.8107549;-6.5609537;System;System
1198;Rumah Sakit (RS) Mitra Idaman;JL. Sudiro W, No.57, Banjarnegara, Mekarsari, Banjar;;;;108.5342487;-7.3706874;System;System
1199;Polsek Cilawu;Jl. Raya Genteng Jawa Barat 44181;;;;107.90152313;-7.260738;System;System
1200;Bank BJB Labuan, Banten;Jl. Jend.Sudirman No.182 Labuan 42264, Kab. Pandeglang Prov. Banten;;;;105.8315139;-6.3726742;System;System
1201;Rumah Sakit Bersalin HIS Medika;JL. Siliwangi, Banjar, 46333;;;;108.533181;-7.367276;System;System
1202;Polsek Cisurupan;Jl. Raya Cisurupan No.116;;;;107.759064513;-7.3198935;System;System
1203;RS Umum Pusat DR. Hasan Sadikin;Jln Pasteur No 38 Bandung;;;;107.5980867;-6.8986412;System;System
1204;Klinik Dr Sunardi;Jl. Veteran No.48C, Bogor Tengah, Kota Bogor;;;;106.7854259;-6.5948094;System;System
1205;Polsek Cikajang;JL. Raya Cikajang, No.32, Bayongbong;;;;107.792619512;-7.4064255;System;System
1206;Indomaret;Jl. Sriwijaya, Regol, Bandung, Jawa Barat;;;;107.6124999;-6.9431256;System;System
1207;Klinik Medika Nurul;Jl Tanjung 1 RT 001%2F09 Ciomas Ciomas Kabupaten Bogor;;;;106.8817352;-6.6234911;System;System
1208;Polsek Pameungpeuk;Jl. Raya Banjaran;;;;107.5942839;-7.026999;System;System
1209;Klinik Medina;JL. Sukabumi KM. 17/3, Bogor, West Java;;;;106.9660188;-6.2939748;System;System
1210;Polsek cisompet;Jl. Raya Cisompet 736 Jawa Barat 44174;;;;107.81304317;-7.548571;System;System
1211;Klinik Medissa;JL Meyjen. HS. Sukma, Teluk Pinang, Ciawi, Bogor;;;;106.8464056;-6.6571245;System;System
1212;Polsek Cikelet;Jl. Raya Cikelet 616 Jawa Barat 44177;;;;107.69256717;-7.566514;System;System
1213;Polwil Priangan Garut;Jl. Jenderal Sudirman Kab. Garut, Jawa Barat 40241;;;;107.6546445;-6.5193285;System;System
1214;Polsek Cibalong;Jl. Raya karangnunggal 110 Jawa Barat 46186;;;;108.16658617;-7.629534;System;System
1215;Klinik Siba Dokter 24 Jam;Jl. Sindang Barang No.159A;;;;106.7686332;-6.582287;System;System
1216;Polsek Garut kota;Jl. Pasundan Garut Kota Kab. Garut, Jawa Barat 44112;;;;107.90536513;-7.22403;System;System
1217;Klinik Sudirman;Jl. Jenderal Sudirman No.34 B  - bogor;;;;106.79697;-6.58528;System;System
1218;Polsek Bl Limbangan;JL. Raya Limbangan Jawa Barat;;;;107.97053617;-7.044505;System;System
1219;Klinik Boulkin;JL. Raya Darmaga, Km 6 RT 001/01, Bogor;;;;106.7384591;-6.5694878;System;System
1220;Pospol Caringin;Pasir Muncang Caringin Kota Bogor, Jawa Barat;;;;106.66778611;-6.7626135;System;System
1221;Polres Garut;Jalan Jenderal Sudirman No.333 Garut Jawa Barat 44182;;;;107.6546445;-6.5193285;System;System
1222;Satuan Polisi Pamong Praja;JL. Banda, No. 28, Bandung, West Java;;;;107.61694517;-6.909276;System;System
1223;Klinik Cibuluh;JL. Kedung Halang, 148 RT 001/03, Kedung Halang, Bogor;;;;106.8072149;-6.5335516;System;System
1224;Polres Tasikmalaya Kota;Jalan Letnan Harun Tasikmalaya Jawa Barat 46151;;;;108.19614117;-7.307905;System;System
1225;Klinik Cimahpar;JL. Cimahpar, 68 RT 004/07, Bogor;;;;106.8161824;-6.5904635;System;System
1226;Polsek Indihiang;Jl. Raya Indihiang Tasikmalaya;;;;108.19933617;-7.291669;System;System
1227;Rumah Sakit Bersalin An Nisa;JL. Lengkong Raya, No. 12, Lengkong, Kec. Kuningan, Kab. Kuningan;;;;109.135986;-6.880662;System;System
1228;Polsek Cibereum;Jl. Pembangunan Selakaso;;;;106.89159517;-6.962726;System;System
1229;Polsek Ciwalen;Ciwalen Warungkondang Kab. Cianjur, Jawa Barat;;;;107.6546445;-6.5193285;System;System
1230;Polsek Kawalu;Jl. Syekh Abdul Muhyi Kelurahan Gunung Gede, Kecamatan Kawalu Tasikmalaya Jawa Barat 46186;;;;108.21200417;-7.397087;System;System
1231;Klinik Dr Mira;Jl. Raya Pajajaran No. 18 RT 003%2F05 Bantarjati Bogor Utara - Kota Kota Bogor;;;;106.807719;-6.56921;System;System
1232;Polsek Taman Sari;Jl. Brustru No.1 Jakarta Barat Kota Jkt Bar., Daerah Khusus Ibukota Jakarta 11180;;;;106.81931317;-6.144691;System;System
1233;Rumah Sakit Bersalin Citra Ibu;JL. Ciharendong, No. 9, Kec. Kuningan, 45511;;;;108.463848;-6.961231;System;System
1234;Polsek Cihideung;Jl. Pertanian, Cilembang Cihideung Tasikmalaya;;;;108.21410418;-7.327954;System;System
1235;Klinik Rosalina;Jl. Surya Kencana;;;;106.8023513;-6.6080888;System;System
1236;POLRES TASIKMALAYA;JL. Yuda Negara, No. 14 Tasikmalaya;;;;108.21410414;-7.327954;System;System
1237;Polsek Kota Kulon;Pulo Gadung Kota Jkt Tim., Daerah Khusus Ibukota Jkt 13240;;;;107.6546445;-6.5193285;System;System
1238;Polsek Leuwisari;Jl. Arjasari Kp. Jawa Barat 46464;;;;108.08950717;-7.306452;System;System
1239;Polsek Muara Sanding;Garut Kota Kab. Garut, Jawa Barat;;;;107.6546445;-6.5193285;System;System
1240;Polsek Taraju;Jl. Legok Muncang Kp. Jawa Barat 46412;;;;108.10877417;-7.353475;System;System
1241;Rumah Sakit El Syifa;JL Laks L RE Martadinata, No. 108, Ciporang, Kec. Kuningan, 45514;;;;108.512771;-6.970688;System;System
1242;Polsek Salawu;Jl. Raya Jawa Barat 46471;;;;108.06336417;-7.374917;System;System
1243;Polsek Regol;JL. Mohammad Toha Bandung, No. 81;;;;107.6546445;-6.5193285;System;System
1244;Polsek Cigalontang;Jl. Cibadak 01 Jawa Barat 46383;;;;108.59381217;-7.52806;System;System
1245;Rumah Sakit Bersalin Juanda;JL Ir H Juanda, No. 206-A, Kec. Kuningan;;;;108.484139;-6.980765;System;System
1246;Polsek Singaparna;Jl. Pancawarna Singasari No.01;;;;108.10877417;-7.353475;System;System
1247;Polsek Karang Pawitan;Jl. Raya Wanaraja Garut Kota Kab. Garut, Jawa Barat 44182;;;;107.6546445;-6.5193285;System;System
1248;Polsek Salopa;Jl. Babakanwaru Rt. 01/01 Jawa Barat 46123;;;;108.2095817;-7.331192;System;System
1249;Polsek Wanaraja;Jl. Raya Telagabodas 36 Jawa Barat 44115;;;;107.6546445;-6.5193285;System;System
1250;Polsek Sodonghilir;Jl. Sodong Jawa Barat 46473;;;;108.05986617;-7.499205;System;System
1251;RSU Kuningan Medical Center;JL. R.E. Martadinata, No. 1, Kertawangunan, Sindangagung, 45573, Kec. Kuningan;;;;108.50845;-6.970274;System;System
1252;Polsek Bantarkalong;Jl. Simpang Jawa Barat 46187;;;;108.10432817;-7.629622;System;System
1253;Rumah Sakit Sekar Kamulyan;Jl. Cigugur Kuningan, Cigugur, Kab. Kuningan, Jawa Barat;;;;108.455226;-6.968865;System;System
1254;Polsek Cikalong;Jl. Raya Cikalong Wetan Jawa Barat 46195;;;;108.20194514;-7.749788;System;System
1255;Polsek Tarogong;Jl. Raya Samarang Garut Kota Kab. Garut, Jawa Barat 44151;;;;107.6546445;-6.5193285;System;System
1256;Polsek Cikatomas;Jl. Raya Cikatomas 42393;;;;108.27334117;-7.614535;System;System
1257;Rumah Sakit Umum Daerah 45 Kuningan;JL Jendral Sudirman, No. 68, Kec. Kuningan, 10250;;;;108.4795618;-6.983638;System;System
1258;Polsek Cipatujah;Jl. Sabeulit Cipatujah Jawa Barat 46189;;;;108.02430117;-7.718838;System;System
1259;Rumah Sakit Wijaya Kusumah;Jl. RE Martadinata No.172, Kuningan, Jawa Barat;;;;108.506502;-6.970537;System;System
1260;Polsek Parung Ponteng;Tasikmalaya, Jawa Barat;;;;108.132013413;-7.4905945;System;System
1261;Polsek Banyu Resmi;Jl. Hasan Arief 203 Jawa Barat 44151;;;;107.904726;-7.189614;System;System
1262;Polsek Bojonggambir;Jl.Ciroyom Bojonggambir Tasikmalaya Jawa Barat;;;;107.967522511;-7.5738765;System;System
1263;Polsek Leles;Jl. Raya Leles 29 Jawa Barat 44152;;;;107.897959;-7.111086;System;System
1264;POLRES CIAMIS;Jl. Jenderal Sudirman Kec. Ciamis Kab. Ciamis, Jawa Barat 46215;;;;108.32610717;-7.32275;System;System
1265;Polsek Kadungora;Jl. Raya Kadungora No.91 Garut Jawa Barat 44153;;;;107.898858;-7.080243;System;System
1266;Polsek Ciamis;Kec. Ciamis Kab. Ciamis, Jawa Barat 46215;;;;108.32610717;-7.32275;System;System
1267;RSUD Majalengka;Jl. Kesehatan No.82, Majalengka, Jawa Barat 45411;;;;108.233201;-6.832895;System;System
1268;Polsek Pangandaran;Jalan Merdeka No.175 Pangandaran Jawa Barat 46215;;;;108.64966217;-7.682944;System;System
1269;Polsek Cibatu;JL. Inpres, Leles;;;;107.8911;-7.103496;System;System
1270;Polsek Banjarsari;Jl. Raya Tambaksari Kec. Ciamis Kab. Ciamis, Jawa Barat 46383;;;;108.56977917;-7.50773;System;System
1271;RSK Bedah Budi Kasih;JL. Raya Majalengka - Kadipaten, KM 7, Kadipaten, Majalengka, 45452;;;;108.176061;-6.765692;System;System
1272;Polsek Lakbok;Jl. Raya Kroya Kec. Ciamis Jawa Barat 46385;;;;108.656796912;-7.401145;System;System
1273;Polsek Malangbong;Jl. Raya Alun-Alun Timur Malangbong Garut Jawa Barat 44188;;;;108.086123;-7.0556674;System;System
1274;Polsek Padaherang;Jl. Raya Padaherang Kec. Ciamis Jawa Barat 46384;;;;108.67694517;-7.555449;System;System
1275;Polsek Sukawening;JL. Raya Sukawening, No. 14;;;;108.001011;-7.1485149;System;System
1276;Polsek Rancah;Jl. Rancah Banjar No. 1 Rancah Jawa Barat 46387;;;;108.49799417;-7.201236;System;System
1277;RS Cideres;Jl. Raya Cideres Kadipaten No. 180, Majalengka;;;;108.194749;-6.760693;System;System
1278;Polsek Cimaragas;Jl. Raya Manonjaya - Banjar Kec. Ciamis Jawa Barat 46381;;;;108.40114213;-7.368199;System;System
1279;Polsek Bayong Bong;Jl. Asrama Polisi 19 Bayongbong Jawa Barat 44162;;;;107.833027;-7.2887895;System;System
1280;Polsek Cijeungjing;JL Ciamis-Banjar Ciamis 46271;;;;108.43133917;-7.347269;System;System
1281;Polsek Cilawu;Jl. Raya Genteng Jawa Barat 44181;;;;107.901523;-7.260738;System;System
1282;Polsek Kawali;Jl. Siliwangi Kec. Ciamis Jawa Barat 46214;;;;108.36976817;-7.185224;System;System
1283;Polsek Cisurupan;Jl. Raya Cisurupan No.116;;;;107.7590645;-7.3198935;System;System
1284;Polsek Cipaku;Jl. Raya Buniseuri 127 Kec. Ciamis Jawa Barat 46252;;;;108.36118813;-7.2820785;System;System
1285;RSUD Sumedang;Jl. Palasari No. 80 Kec. Sumedang Selatan, Sumedang;;;;107.922027;-6.861342;System;System
1286;Polsek Cijulang;Jl. Raya Cijulang Kec. Ciamis Jawa Barat 46394;;;;108.47267917;-7.726255;System;System
1287;Polsek Cikajang;JL. Raya Cikajang, No.32, Bayongbong;;;;107.7926195;-7.4064255;System;System
1288;Polsek Cikoneng;Jl. Raya Cirahong Kec. Ciamis Kab. Ciamis, Jawa Barat 46211;;;;108.270855513;-7.3187791;System;System
1289;Rumah Sakit Umum Pakuwon;Jl. Palasari, Indonesia;;;;107.923741;-6.857018;System;System
1290;Polsek Cihaurbeuti;JL Baru, No. 1, Cihaurbeuti Kec. Ciamis;;;;108.20024515;-7.218777;System;System
1291;Polsek Jt. Nunggal;Jl. Kaum Kaler Darmaraja Sumedang Kab. Sumedang, Jawa Barat 45373;;;;108.0735671;-6.9172013;System;System
1292;Polsek Panumbangan;Jl. Raya Panumbangan Kec. Ciamis Jawa Barat 46263;;;;108.19791314;-7.176773;System;System
1293;Klinik Padjadjaran;Jalan Raya Jatinangor Km.21, Cikeruh, Cileunyi, Kab. Sumedang;;;;107.771801;-6.931166;System;System
1294;Polsek Panjalu;Jl. Pasanggrahan Kp. No. 7 Kec. Ciamis Jawa Barat 46211;;;;108.34749717;-7.344794;System;System
1295;Morisa Klinik;Ruko 9 No. 1-2, JL Raya Bandung, KM 21, Sumedang;;;;107.797829;-6.963708;System;System
1296;Polsek Parigi;Jl. Raya Timur 249 Kec. Ciamis Jawa Barat 46215;;;;108.311917;-7.304977;System;System
1297;Polsek Pameungpeuk;Jl. Raya Banjaran;;;;107.594283;-7.026999;System;System
1298;Polsek Kalipucang;Jl. Merdeka Kec. Ciamis Jawa Barat 46396;;;;108.64852812;-7.681966;System;System
1299;Bank BJB Majalengka;Jl.K.H.Abdul Halim No.224 Kab. Majalengka - 45418;;;;108.210016;-6.8346936;System;System
1300;Polsek Lembur situ;Jl. Pelabuhan Ii 28288;;;;106.8888955;-6.9614361;System;System
1301;RS IMMANUEL;Jln. Kopo No. 161 Bandung 40234 Jawa Barat;;;;107.5965963;-6.935658;System;System
1302;SPBU 34-17102;Jl. Siliwangi Rawalumbun Bekasi,Jawa Barat 17114;;;;106.995249;-6.260744;System;System
1303;RS Kebonjati;Jln Kebonjati No 152, Bandung;;;;107.5963824;-6.915979;System;System
1304;Bank BJB Ciamis;Jl. Jend.Sudirman No.71 Kab. Ciamis - 46211;;;;108.3340529;-7.3279191;System;System
1305;Bank BJB Rangkasbitung, Banten;Jl. Patih Derus No.4 Rangkasbitung 42311, Prov. Banten;;;;106.2483762;-6.3566999;System;System
1306;ATM Bank BJB KCP Sudirman;Jl. Jend.Sudirman 58 C Bogor Tengah Jawa Barat 16129;;;;106.7957514;-6.5802453;System;System
1307;Mandiri ATM SPBU Cikarang Lama;JL Gatot Subroto, Cikarang Lama Bekasi,Jawa Barat 17530;;;;106.996952;-6.249028;System;System
1308;ATM Bank BJB Pemkot Bogor;Jl. Pemuda No.31 Bogor Kota Bogor, Jawa Barat 16162;;;;106.7969141;-6.5735065;System;System
1309;RS Lanud Sulaiman;Jln Terusan Kopo IV Margahayu;;;;107.5653876;-6.9825703;System;System
1310;RS Muhammadiyah;Jln. KH. Achmad Dahlan 53 Bandung 40264;;;;107.6231966;-6.9336147;System;System
1311;SPBU 34-17144 Kartini;JL. Kartini Raya, Margahayu Bekasi,Jawa Barat 17133;;;;107.0023274;-6.2451882;System;System
1312;Bank BJB Cirebon;Jl. Siliwangi No.30 Cirebon - 45123;;;;108.558487;-6.7127254;System;System
1313;ATM Bank BJB Plaza Jambu Dua;Jl. Jend.A.Yani No. 1 Tanah Sereal Jawa Barat 16161;;;;106.7966297;-6.5778555;System;System
1314;ATM Bank BJB Laladon;Jl. Raya Laladon No.10 Bogor Kota Bogor, Jawa Barat 16610;;;;106.7577231;-6.5814598;System;System
1315;RS PINDAD;Jln. Jend Gatot Subroto 517;;;;107.646901;-6.9396811;System;System
1316;Bank BJB Pelabuhan Ratu;l. Siliwangi No. 41 Palabuhanratu 43364, Kab. Sukabumi;;;;106.5477981;-6.988246;System;System
1317;Bank BJB Indramayu; Jl. Jend. Sudirman No. 106 Kab. Indramayu;;;;107.9294815;-6.5673862;System;System
1318;RS Rajawali;Jln. Rajawali Barat 38 Bandung 40184;;;;107.5733908;-6.9125133;System;System
1319;Bank BJB Kuningan;Jl. Siliwangi Cigembang-Kab. Kuningan 45511;;;;108.4892974;-6.9523962;System;System
1320;ATM Bank BJB Pusat Grosir Bogor;Jl. Perintis Kemerdekaan Bogor Kota Bogor, Jawa Barat 16112;;;;106.7871454;-6.5931871;System;System
1321;Spbu Pertamina 34,17119;Jl. Hm. Joyo Martono;;;;107.023151;-6.253133;System;System
1322;Bank BJB Banjar;Jl. Letjen Suwarto No. 4 Kel. Hegarsari, Kec. Pataruman, Kota Banjar;;;;108.572559;-7.369277;System;System
1323;RS Santo Borromeus;Jln. Ir H Juanda 100;;;;107.6139718;-6.893697;System;System
1324;ATM Bank BJB Indomaret Cikaret;Jl. Raya Pajajaran Bogor Kota Bogor, Jawa Barat 16610;;;;106.8040962;-6.5909883;System;System
1325;SPBU - 34 17126;Jl. Kali Malang Bekasi, Jawa Barat 17510;;;;107.0429009;-6.2693072;System;System
1326;Shell Grand Wisata;Jl. West Gate W, Kampung Buaran, Desa Lambang Sari Bekasi,Jawa Barat 17510;;;;107.045072;-6.276767;System;System
1327;RS Santo yusuf;Jln. Cikutra No 7 Cicadas Bandung;;;;107.6431282;-6.906673;System;System
1328;Polsek Sukabumi;Jl. Sebintana Kec. Sukabumi Jawa Barat 43144;;;;106.9228031;-6.8938356;System;System
1329;Bank BJB Padalarang;Jl. Raya Purwakarta No. 75 Blok Sindang Palay - Ds Kertamulya Kab. Bandung Barat;;;;107.4873961;-6.8387506;System;System
1330;RS Santosa Bandung International;Jln. Kebon Jati No. 38 Bandung 40181;;;;107.6004465;-6.915055;System;System
1331;SPBU 34-43116;JL RA Kosasih, Rt. 002/07 Kec. Sukabumi;;;;106.91731;-6.9370139;System;System
1332;ATM Bank BJB KK Empang;Jl. Pahlawan Bogor Selatan Jawa Barat 16132;;;;106.7994529;-6.6096431;System;System
1333;Polsek Cisaat;Jl. Cisaat Raya No. 190 Sukabumi Jawa Barat;;;;106.8912505;-6.9075646;System;System
1334;Bank BJB Sukajadi;Jl. Sukajadi No. 216 Kota Bandung 40161;;;;107.5964211;-6.8807539;System;System
1335;Bank BJB Sumber, Cirebon;Jl. Sultan Agung No. 3 Blok Pon, Kel. Sumber, Kec. Sumber Kab. Cirebon - 45611;;;;109.136167;-6.884632;System;System
1336;ATM Bank BJB KK RSU Ciawi;Jl. Raya Puncak No.479 Ds.Bendungan Ciawi Jawa Barat 16720;;;;106.8513432;-6.6576898;System;System
1337;RS Sariningsih;Jln. Laks L RE Martadinata 9;;;;107.6112685;-6.9065736;System;System
1338;ATM Bank BJB KK Pasar Ciawi Cibinong;Jl. Raya Segitiga Puncak Ciawi Bendungan Ciawi, Bogor, Jawa Barat 16720;;;;106.8498063;-6.6568399;System;System
1339;RS Satika Asih;Jln Moh Toha 369;;;;107.6129504;-6.956302;System;System
1340;ATM Bank BJB The Jungle;Jl. Bogor Nirwana Boulevard Bogor Nirwana Residence Mulyaharja Bogor, Jawa Barat 16133;;;;106.7948745;-6.6304243;System;System
1341;SPBU Pertamina Pasti Pas (SPBU 34.431.02);JL Raya Sukaraja, No. 89 Kec. Sukabumi;;;;106.9605381;-6.9186778;System;System
1342;Rumah Sakit Uumu Ujungberung;Jln Rumah Sakit No 22 Ujungberung Bandung;;;;107.6988834;-6.9155807;System;System
1343;Polsek sukaraja;Jalan Raya Bogor Jakarta Bogor Jawa Barat 16310;;;;106.8216174;-6.5516832;System;System
1344;Bank BJB Serpong, Tangerang;Jl. Letnan Sutopo Komplek Bumi Serpong Damai (BSD) III B-1 Blok E Nomor 01-B Serpong Kota Tangerang Selatan;;;;106.670459;-6.284245;System;System
1345;Polsek cisompet;Jl. Raya Cisompet 736 Jawa Barat 44174;;;;107.813043;-7.548571;System;System
1346;Polsek Cikelet;Jl. Raya Cikelet 616 Jawa Barat 44177;;;;107.692567;-7.566514;System;System
1347;Polsek Cibalong;Jl. Raya karangnunggal 110 Jawa Barat 46186;;;;108.166586;-7.629534;System;System
1348;Polsek Garut kota;Jl. Pasundan Garut Kota Kab. Garut, Jawa Barat 44112;;;;107.905365;-7.22403;System;System
1349;Klinik silih asih;Regol Wetan, South Sumedang, Sumedang Regency,;;;;107.922266;-6.855141;System;System
1350;Polsek Bl Limbangan;JL. Raya Limbangan Jawa Barat;;;;107.970536;-7.044505;System;System
1351;Insanimedika;Jalan Lurah A. Hamid No.3, Jatinangor, Sumedang, Jawa Barat;;;;107.762159;-6.947538;System;System
1352;Pospol Caringin;Pasir Muncang Caringin Kota Bogor, Jawa Barat;;;;106.667786;-6.7626135;System;System
1353;Polsek Sumedang Selatan;Marga Jaya Tanjungsari Kab. Sumedang, Jawa Barat;;;;107.8139614;-6.9075544;System;System
1354;Rumah Sakit MH Thamrin;Jl. Raya Purwakarta – Cikampek, Desa Cibening, Purwakarta;;;;107.471397;-6.499812;System;System
1355;Polsek Ujungjaya;Jl. Ujung Jaya 05/02 Kab. Sumedang, Jawa Barat 45383;;;;108.1321715;-6.7619819;System;System
1356;Rumah Sakit Amira;Jalan Ipik Gandamanah, Munjul Jaya, Purwakarta;;;;107.4567912;-6.5290329;System;System
1357;Rumah Sakit Siloam;Jalan Raya Bungursari No.1, Kec. Purwakarta;;;;107.476856;-6.488889;System;System
1358;Rumah Sakit Umum Daerah Indramayu;JL. Letjen MT. Haryono, Kec. Indramayu, Jawa Barat;;;;108.32168;-6.329577;System;System
1359;Rumah Sakit Umum Bayu Asih;Jl. Veteran No. 39, Purwakarta;;;;107.44351;-6.5371717;System;System
1360;RSU Indramayu;Jl Rumah Sakit, No 1, Kec. Indramayu;;;;108.320205;-6.330264;System;System
1361;Polsek Leuwisari;Jl. Arjasari Kp. Jawa Barat 46464;;;;108.089507;-7.306452;System;System
